proc_rea,NOME_PROC,CO_FINANCIAMENTO,FONTE,VALIDO,VALOR_2020,VALOR_2021,VALOR_2022
0304050091,TRATAMENTO DE CANCER DE MAMA RECEPTOR POSITIVO C/ COMPROMETIMENTO DE ATE 3 LINFONODOS POR QUIMIOTERAPIA (ESTADIO II ),06,SIA,2008,213.4,213.4,213.4
0304050105,TRATAMENTO DE CANCER DE MAMA RECEPTOR POSITIVO POR HORMONIOTERAPIA (ESTADIO II CLINICO / PATOLOGICO),06,SIA,2008,79.75,79.75,79.75
0304050113,HORMONIOTERAPIA DO CARCINOMA DE MAMA EM ESTÁDIO III,06,SIA,ATUA,79.75,79.75,79.75
0304050121,HORMONIOTERAPIA DO CARCINOMA DE MAMA EM ESTÁDIO II,06,SIA,ATUA,79.75,79.75,79.75
0304050130,QUIMIOTERAPIA DO CARCINOMA DE MAMA EM ESTÁDIO I,06,SIA,ATUA,571.5,571.5,571.5
0304050148,QUIMIOTERAPIA DO CARCINOMA DE MAMA EM ESTÁDIO II CLÍNICO / PATOLÓGICO COM LINFONODOS AXILARES POSITIVOS,06,SIA,2010,213.4,213.4,213.4
0304050156,TRATAMENTO DE CARCINOMA DE NASOFARINGE S/ METASTASE A DISTANCIA (ESTADIOS III E IV ),06,SIA,2008,665.75,665.75,665.75
0304050164,QUIMIOTERAPIA DO CARCINOMA EPIDERMOIDE DE CABEÇA E PESCOÇO,06,SIA,2015,1300,1300,1300
0304050172,QUIMIOTERAPIA DO CARCINOMA PULMONAR DE CÉLULAS NÃO PEQUENAS (ADJUVANTE),06,SIA,ATUA,1100,1100,1100
0304050180,QUIMIOTERAPIA DE CARCINOMA PULMONAR INDIFERENCIADO DE CÉLULAS PEQUENAS (ADJUVANTE),06,SIA,ATUA,1100,1100,1100
0304050199,TRATAMENTO DE NEOPLASIA DE CELULAS GERMINATIVAS DE OVARIO,06,SIA,2008,571.5,571.5,571.5
0304050202,QUIMIOTERAPIA DE NEOPLASIA MALIGNA EPITELIAL DE OVÁRIO OU DA TUBA UTERINA,06,SIA,ATUA,1450,1450,1450
0304050210,QUIMIOTERAPIA DO OSTEOSSARCOMA,06,SIA,ATUA,1744.1,1744.1,1744.1
0304050229,QUIMIOTERAPIA DE SARCOMA DE PARTES MOLES DE EXTREMIDADE,06,SIA,ATUA,1600,1600,1600
0304050237,TRATAMENTO DE SARCOMA OSSEO,06,SIA,2008,1447.7,1447.7,1447.7
0304050245,TRATAMENTO DO CANCER DE MAMA RECEPTOR POSITIVO S/ COMPROMETIMENTO DE LINFONODOS AXILARES POR QUIMIOTERAPIA (ESTADIO II),06,SIA,2008,213.4,213.4,213.4
0304050253,QUIMIOTERAPIA DO ADENOCARCINOMA DE ESTÔMAGO (PÓS OPERATÓRIA),06,SIA,ATUA,571.5,571.5,571.5
0304050261,POLIQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO EM ESTÁDIO I (ADJUVANTE),06,SIA,ATUA,571.5,571.5,571.5
0304050270,POLIQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO EM ESTÁDIO II (ADJUVANTE),06,SIA,ATUA,800,800,800
0304050288,POLIQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO EM ESTÁDIO III (ADJUVANTE),06,SIA,ATUA,800,800,800
0304050296,MONOQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO EM ESTÁDIO I (ADJUVANTE),06,SIA,ATUA,34.1,34.1,34.1
0304050300,MONOQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO EM ESTÁDIO II (ADJUVANTE),06,SIA,ATUA,34.1,34.1,34.1
0304050318,MONOQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO EM ESTÁDIO III (ADJUVANTE),06,SIA,ATUA,34.1,34.1,34.1
0304050326,QUIMIOTERAPIA DE MELANOMA MALÍGNO,06,SIA,ATUA,1251.64,1251.64,1251.64
0304050334,QUIMIOTERAPIA DE TUMOR DO ESTROMA GASTRO INTESTINAL,06,SIA,ATUA,17,17,17
0304050342,HORMONIOTERAPIA ADJUVANTE À RADIOTERAPIA EXTERNA DO ADENOCARCINOMA DE PRÓSTATA,06,SIA,ATUA,301.5,301.5,301.5
0304060011,QUIMIOTERAPIA DA DOENÇA DE HODGKIN - 1ª LINHA,06,SIA,ATUA,1258.64,1258.64,1258.64
0304060020,TRATAMENTO DE DOENCA DE HODGKIN (ESTADIOS III E IV -1A LINHA),06,SIA,2008,427.5,427.5,427.5
0304060038,QUIMIOTERAPIA DA DOENÇA DE HODGKIN - 2ª LINHA,06,SIA,ATUA,1258.64,1258.64,1258.64
0304060046,QUIMIOTERAPIA DA DOENÇA DE HODGKIN - 3ª LINHA,06,SIA,ATUA,1258.64,5767.33,5767.33
0304060054,QUIMIOTERAPIA DA LEUCEMIA PRÓ-MIELOCÍTICA AGUDA  - 1ª FASE,06,SIA,2010,147.1,147.1,147.1
0304060062,QUIMIOTERAPIA DA LEUCEMIA PRÓ-MIELOCÍTICA AGUDA  - FASES SUBSEQUENTES,06,SIA,2010,830.52,830.52,830.52
0304060070,QUIMIOTERAPIA DE LEUCEMIA AGUDA/ MIELODISPLASIA / LINFOMA DE BURKITT - 1ª LINHA,06,SIA,ATUA,2300,2300,2300
0304060089,QUIMIOTERAPIA DE LEUCEMIA AGUDA/ MIELODISPLASIA/LINFOMA LINFOBLÁSTICO/ LINFOMA DE BURKITT - 2ª LINHA,06,SIA,ATUA,1400,1400,1400
0304060097,QUIMIOTERAPIA DE LEUCEMIA AGUDA/ MIELODISPLASIA/ LINFOMA LINFOBLÁSTICO/ LINFOMA DE BURKITT 3ª LINHA,06,SIA,ATUA,830.52,830.52,830.52
0304060100,QUIMIOTERAPIA DE LEUCEMIA AGUDA/MIELODISPLASIA/ LINFOMA LINFOBLÁSTICO/ LINFOMA DE BURKITT - 4ª LINHA,06,SIA,ATUA,427.5,427.5,427.5
0304060119,QUIMIOTERAPIA DE LINFOMA NÃO HODGKIN GRAU INTERMEDIÁRIO OU ALTO - 2ª LINHA,06,SIA,ATUA,1447.7,1447.7,1447.7
0304060127,QUIMIOTERAPIA DE LINFOMA NÃO HODGKIN GRAU INTERMEDIÁRIO OU ALTO - 3ª LINHA,06,SIA,ATUA,1447.7,1447.7,1447.7
0304060135,QUIMIOTERAPIA DE LINFOMA NÃO HODGKIN DE GRAU DE MALIGNIDADE INTERMEDIÁRIO OU ALTO - 1ª LINHA,06,SIA,ATUA,800,800,800
0304060143,TRATAMENTO DE LINFOPATIA ANGIO-IMUNOBLASTICA IMUNOPROLIFERATIVA ANGIOC / HISTIOCITOSE MALIGNA,06,SIA,2008,665.75,665.75,665.75
0304060151,QUIMIOTERAPIA DE TUMOR GERMINATIVO EXTRA-GONADAL,06,SIA,ATUA,2408.52,2408.52,2408.52
0304060160,QUIMIOTERAPIA DE TUMOR GERMINATIVO DE OVÁRIO,06,SIA,ATUA,1700,1700,1700
0304060178,QUIMIOTERAPIA DE NEOPLASIA TROFOBLÁSTICA GESTACIONAL - BAIXO RISCO,06,SIA,ATUA,1743.12,1743.12,1743.12
0304060186,QUIMIOTERAPIA DE NEOPLASIA TROFOBLÁSTICA GESTACIONAL - CORIOCARCINOMA DE BAIXO RISCO PERSISTENTE / ALTO RISCO / RECIDIVA,06,SIA,ATUA,2408.52,2408.52,2408.52
0304060194,QUIMIOTERAPIA DE NEOPLASIA TROFOBLÁSTICA GESTACIONAL - CORIOMA / MOLA HIDATIFORME - PERSISTENTE / INVASIVA,06,SIA,2010,213.4,213.4,213.4
0304060208,QUIMIOTERAPIA DE TUMOR GERMINATIVO DE TESTÍCULO - 1ª LINHA,06,SIA,ATUA,1700,1700,1700
0304060216,QUIMIOTERAPIA DE TUMOR GERMINATIVO DE TESTÍCULO - 2ª LINHA,06,SIA,ATUA,1700,1700,1700
0304060224,QUIMIOTERAPIA DE LINFOMA DIFUSO DE GRANDES CÉLULAS B  1ª LINHA,06,SIA,ATUA,800,800,800
0304060232,"QUIMIOTERAPIA DE LEUCEMIA LINFOIDE/LINFOBLÁSTICA AGUDA, LINFOMA LINFOBLÁSTICO, LEUCEMIA MIELOIDE AGUDA E LEUCEMIA PROMIELOCITICA AGUDA - 1ª LINHA - FASES TERAPÊUTICAS INICIAIS...",06,SIA,ATUA,11644,11644,11644
0304060240,"QUIMIOTERAPIA DE LEUCEMIA LINFOIDE/LINFOBLÁSTICA AGUDA , LINFOMA LINFOBLÁSTICO, LEUCEMIA MIELOIDE AGUDA E LEUCEMIA PROMIELOCITICA AGUDA-1ª LINHA  FASE DE MANUTENÇÃO.",06,SIA,ATUA,431.2,431.2,431.2
0304070017,QUIMIOTERAPIA DE CANCER NA INFÂNCIA E ADOLESCÊNCIA - 1ª LINHA,06,SIA,ATUA,1700,1700,1700
0304070025,QUIMIOTERAPIA DE CANCER NA INFÂNCIA E ADOLESCÊNCIA - 2ª LINHA,06,SIA,ATUA,1381.76,1381.76,1381.76
0304070033,QUIMIOTERAPIA DE CÂNCER NA INFÂNCIA E ADOLESCÊNCIA - 4ª LINHA,06,SIA,ATUA,427.5,427.5,427.5
0304070041,QUIMIOTERAPIA DE CÂNCER NA INFÂNCIA E ADOLESCÊNCIA - 3ª LINHA,06,SIA,ATUA,800,800,800
0304070050,QUIMIOTERAPIA DE ALTA DOSE DE OSTEOSSARCOMA NA INFÂNCIA E ADOLESCÊNCIA,06,SIA,ATUA,7285.83,7285.83,7285.83
0304070068,"QUIMIOTERAPIA DE LEUCEMIA LINFOIDE/LINFOBLÁSTICA AGUDA , LINFOMA LINFOBLÁSTICO, LEUCEMIA MIELOIDE AGUDA ,E LEUCEMIA PROMIELOCÍTICA AGUDA NA INFÂNCIA E ADOLESCÊNCIA.- 1ª LINHA  FASES TERAPÊUTICAS INICIAIS.",06,SIA,ATUA,8689.65,8689.65,8689.65
0304070076,".QUIMIOTERAPIA DE LEUCEMIA LINFOIDE/LINFOBLÁSTICA AGUDA, LEUCEMIA MIELOIDE AGUDA E LEUCEMIA PROMIELOCÍTICA AGUDA NA INFÂNCIA E ADOLESCÊNCIA - 1ª LINHA - FASE DE MANUTENÇÃO",06,SIA,ATUA,302.07,302.07,302.07
0304080012,FATOR ESTIMULANTE DO CRESCIMENTO DE COLÕNIAS DE GRANULÓCITOS / MACRÓFAGOS,06,SIA,ATUA,871,871,871
0304080020,INTERNAÇÃO P/ QUIMIOTERAPIA DE ADMINISTRAÇÃO CONTÍNUA,06,SIH,ATUA,1100,1100,1100
0304080039,INTERNAÇÃO P/ QUIMIOTERAPIA DE LEUCEMIAS AGUDAS / CRÔNICAS AGUDIZADAS,06,SIH,ATUA,562.5,562.5,562.5
0304080047,QUIMIOTERAPIA INTRA-ARTERIAL,06,SIH,ATUA,379.73,379.73,379.73
0304080055,QUIMIOTERAPIA INTRA-TECAL,06,SIA,ATUA,335,335,335
0304080063,QUIMIOTERAPIA INTRACAVITARIA,06,SIH,ATUA,379.73,379.73,379.73
0304080071,INIBIDOR DA OSTEÓLISE,06,SIA,ATUA,449.5,449.5,449.5
0304090018,IODOTERAPIA DE CARCINOMA DIFERENCIADO DA TIREÓIDE (150 MCI),06,SIH,ATUA,1289.9,1289.9,1289.9
0304090026,IODOTERAPIA DE CARCINOMA DIFERENCIADO DA TIREÓIDE (100 MCI),06,SIH,ATUA,1071.9,1071.9,1071.9
0304090034,IODOTERAPIA DE CARCINOMA DIFERENCIADO DA TIREÓIDE (200 MCI),06,SIH,ATUA,1471.32,1471.32,1471.32
0304090042,IODOTERAPIA DE CARCINOMA DIFERENCIADO DA TIREÓIDE (250 MCI),06,SIH,ATUA,1810.32,1810.32,1810.32
0304090050,IODOTERAPIA DE CARCINOMA DIFERENCIADO DE TIREOIDE( 30mCi),06,SIA,ATUA,443.7,443.7,443.7
0304090069,IODOTERAPIA DE CARCINOMA DIFERENCIADO DE TIREOIDE( 50mCi),06,SIA,ATUA,614.7,614.7,614.7
0304100013,TRATAMENTO DE INTERCORRÊNCIAS CLÍNICAS DE PACIENTE ONCOLÓGICO,06,SIH,ATUA,45.93,45.93,45.93
0304100021,TRATAMENTO CLÍNICO DE PACIENTE ONCOLÓGICO,06,SIH,ATUA,367.44,367.44,367.44
0305010018,DIÁLISE PERITONEAL INTERMITENTE DPI (1 SESSÃO POR SEMANA -EXCEPCIONALIDADE),04,SIA,ATUA,121.74,121.74,121.74
0305010026,DIÁLISE PERITONEAL INTERMITENTE DPI (MAXIMO 2 SESSÕES POR SEMANA),04,SIA,ATUA,121.51,121.51,121.51
0305010034,DIALISE PERITONEAL P/ PACIENTES RENAIS AGUDOS,06,SIH,ATUA,111.42,111.42,111.42
0305010042,HEMODIALISE CONTINUA,06,SIH,ATUA,265.41,265.41,265.41
0305010050,HEMODIÁLISE I (MÁXIMO 1 SESSÃO POR SEMANA - EXCEPCIONALIDADE),04,SIA,2012,103.17,103.17,103.17
0305010069,HEMODIÁLISE I (MÁXIMO 3 SESSÕES POR SEMANA),04,SIA,2012,103.17,103.17,103.17
0305010077,HEMODIÁLISE I EM PORTADOR DE HIV (EXCEPCIONALIDADE - MÁXIMO 1 SESSAO POR SEMANA),04,SIA,2012,152.99,152.99,152.99
0305010085,HEMODIÁLISE I EM PORTADOR DE HIV (MÁXIMO 3 SESSÕES POR SEMANA),04,SIA,2012,152.99,152.99,152.99
0305010093,HEMODIÁLISE (MÁXIMO 1 SESSÃO POR SEMANA - EXCEPCIONALIDADE),04,SIA,ATUA,194.2,194.2,218.47
0305010107,HEMODIÁLISE (MÁXIMO 3 SESSÕES POR SEMANA),04,SIA,ATUA,194.2,194.2,218.47
0305010115,HEMODIÁLISE EM PACIENTE COM SOROLOGIA POSITIVA PARA HIV E/OU HEPATITE B E/OU HEPATITE C (MÁXIMO 3 SESSÕES POR SEMANA),04,SIA,ATUA,265.41,265.41,265.41
0305010123,HEMODIÁLISE EM PACIENTE COM SOROLOGIA POSITIVA PARA HIV E/OU HEPATITE B E/OU HEPATITE C (EXCEPCIONALIDADE - MÁXIMO 1 SESSÃO / SEMANA),04,SIA,ATUA,265.41,265.41,265.41
0305010131,HEMODIALISE P/ PACIENTES RENAIS AGUDOS / CRONICOS AGUDIZADOS S/ TRATATAMENTO DIALITICO INICIADO,06,SIH,ATUA,265.41,265.41,265.41
0305010140,HEMOFILTRACAO,06,SIH,ATUA,107.96,107.96,107.96
0305010158,HEMOFILTRACAO CONTINUA,06,SIH,ATUA,107.96,107.96,107.96
0305010166,MANUTENÇÃO E ACOMPANHAMENTO DOMICILIAR DE PACIENTE SUBMETIDO A DPA /DPAC,04,SIA,ATUA,358.06,358.06,358.06
0305010174,TRATAMENTO DE INTERCORRENCIA EM PACIENTE RENAL CRONICO SOB TRATAMENTO DIALITICO ( POR DIA),06,SIH,ATUA,80.77,80.77,80.77
0305010182,TREINAMENTO DE PACIENTE SUBMETIDO A DIALISE PERITONEAL - DPAC-DPA (9 DIAS),04,SIA,ATUA,55.13,55.13,55.13
0305010190,ULTRAFILTRACAO,06,SIH,ATUA,101.07,101.07,101.07
0305010204,HEMODIÁLISE PEDIÁTRICA (MÁXIMO 04 SESSÕES POR SEMANA),04,SIA,ATUA,353.88,353.88,353.88
0305010212,IDENTIFICAÇÃO DE PACIENTE SOB TRATAMENTO DIALÍTICO EM TRÂNSITO,04,NÃO,ATUA,0,0,0
0305010220,COMPLEMENTAÇÃO DE VALOR DE SESSÃO DE HEMODIÁLISE EM PACIENTE COM SUSPEIÇÃO OU CONFIRMAÇÃO DE COVID-19 (MÁXIMO 4 SESSÕES POR SEMANA),06,SIA,ATUA,71.21,71.21,71.21
0305020013,TRATAMENTO DA PIELONEFRITE,06,SIH,ATUA,204.5,204.5,204.5
0305020021,TRATAMENTO DE CALCULOSE RENAL,06,SIH,ATUA,175.97,175.97,175.97
0305020030,TRATAMENTO DE HIPERTENSAO NEFROGENA E RENOVASCULAR,06,SIH,ATUA,132.06,132.06,132.06
0305020048,TRATAMENTO DE INSUFICIENCIA RENAL AGUDA,06,SIH,ATUA,246.89,246.89,246.89
0305020056,TRATAMENTO DE INSUFICIENCIA RENAL CRONICA,06,SIH,ATUA,449.65,449.65,449.65
0306010011,COLETA DE SANGUE P/ TRANSFUSAO,06,SIA,ATUA,22,22,22
0306010020,COLETA DE SANGUE P/ TRANSFUSAO (C/ PROCESSADORA AUTOMATICA),06,SIA,ATUA,504.9,504.9,504.9
0306010038,TRIAGEM CLINICA DE DOADOR (A) DE SANGUE,06,SIA,ATUA,10,10,10
0306020017,AFERESE TERAPEUTICA,06,SIA,ATUA,180,180,180
0306020025,APLICAÇÃO DE CONCENTRADO DO FATOR IX DA COAGULAÇÃO.,06,SIA,ATUA,5.39,5.39,5.39
0306020033,APLICACAO DE FATOR VIII DE COAGULACAO,06,SIA,ATUA,5.39,5.39,5.39
0306020041,SANGRIA TERAPEUTICA,06,SIA,ATUA,4.69,4.69,4.69
0306020050,TRANSFUSAO DE CONCENTRADO DE GRANULOCITOS,06,SIA,ATUA,8.09,8.09,8.09
0306020068,TRANSFUSAO DE CONCENTRADO DE HEMACIAS,06,SIA,ATUA,8.09,8.09,8.09
0306020076,TRANSFUSAO DE CONCENTRADO DE PLAQUETAS,06,SIA,ATUA,8.09,8.09,8.09
0306020084,TRANSFUSAO DE CRIOPRECIPITADO,06,SIA,ATUA,8.09,8.09,8.09
0306020092,TRANSFUSAO DE PLAQUETAS POR AFERESE,06,SIA,ATUA,8.09,8.09,8.09
0306020106,TRANSFUSAO DE PLASMA FRESCO,06,SIA,ATUA,8.09,8.09,8.09
0306020114,TRANSFUSAO DE PLASMA ISENTO DE CRIOPRECIPITADO,06,SIA,ATUA,8.09,8.09,8.09
0306020122,TRANSFUSAO DE SANGUE / COMPONENTES IRRADIADOS,06,SIA,ATUA,17.04,17.04,17.04
0306020130,TRANSFUSAO DE SUBSTITUICAO / TROCA (EXSANGUINEOTRANSFUSÃO),06,SIA,ATUA,8.09,8.09,8.09
0306020149,TRANSFUSAO DE UNIDADE DE SANGUE TOTAL,06,SIA,ATUA,8.39,8.39,8.39
0306020157,TRANSFUSAO FETAL INTRA-UTERINA,06,SIA,ATUA,17.78,17.78,17.78
0306020165,APLICAÇÃO DE CONCENTRADO DE FATOR VIII PARA DOENÇA DE VON WILLEBRAND,06,SIA,ATUA,#NULL!,#NULL!,5.39
0306020173,APLICAÇÃO DE CONCENTRADO DO FATOR DE VII ATIVADO RECOMBINANTE,06,SIA,ATUA,#NULL!,#NULL!,5.39
0306020181,APLICAÇÃO DE CONCENTRADO DO FATOR XIII DA COAGULAÇÃO,06,SIA,ATUA,#NULL!,#NULL!,5.39
0306020190,APLICAÇÃO DO COMPLEXO PROTROMBÍNICO,06,SIA,ATUA,#NULL!,#NULL!,5.39
0306020203,APLICAÇÃO DE COMPLEXO PROTROMBÍNICO PARCIALMENTE ATIVADO,06,SIA,ATUA,#NULL!,#NULL!,5.39
0306020211,APLICAÇÃO DE CONCENTRADO DE FATOR I - FIBRINOGÊNIO,06,SIA,ATUA,#NULL!,#NULL!,5.39
0307010015,CAPEAMENTO PULPAR,01,PAB,ATUA,22.130933,24.357305,25.767593
0307010023,RESTAURAÇÃO DE DENTE DECÍDUO,01,PAB,ATUA,6.795236,7.478837,7.911862
0307010031,RESTAURAÇÃO DE DENTE PERMANENTE ANTERIOR COM RESINA COMPOSTA,01,PAB,ATUA,31.414043,34.574295,36.576147
0307010040,RESTAURAÇÃO DE DENTE PERMANENTE POSTERIOR,01,PAB,ATUA,31.414043,34.574295,36.576147
0307010058,TRATAMENTO DE NEVRALGIAS FACIAIS,06,SIA,ATUA,10.82,10.82,10.82
0307010066,TRATAMENTO INICIAL DO DENTE TRAUMATIZADO,01,PAB,ATUA,22.130933,24.357305,25.767593
0307010074,TRATAMENTO RESTAURADOR ATRAUMÁTICO (TRA/ART),01,PAB,ATUA,32.80032,36.100032,38.190224
0307010082,RESTAURAÇÃO DE DENTE DECÍDUO POSTERIOR COM RESINA COMPOSTA,01,PAB,ATUA,31.414043,34.574295,36.576147
0307010090,RESTAURAÇÃO DE DENTE DECÍDUO POSTERIOR COM AMÁLGAMA,01,PAB,ATUA,31.414043,34.574295,36.576147
0307010104,RESTAURAÇÃO DE DENTE DECÍDUO POSTERIOR COM IONÔMERO DE VIDRO,01,PAB,ATUA,31.414043,34.574295,36.576147
0307010112,RESTAURAÇÃO DE DENTE DECÍDUO ANTERIOR COM RESINA COMPOSTA.,01,PAB,ATUA,31.414043,34.574295,36.576147
0307010120,RESTAURAÇÃO DE DENTE PERMANENTE POSTERIOR COM RESINA COMPOSTA,01,PAB,ATUA,31.414043,34.574295,36.576147
0307010139,RESTAURAÇÃO DE DENTE PERMANENTE POSTERIOR COM AMÁLGAMA,01,PAB,ATUA,31.414043,34.574295,36.576147
0307010147,ADEQUAÇÃO DO COMPORTAMENTO DA PESSOA COM DEFICIÊNCIA,01,PAB,ATUA,5.59,6.152354,6.508575
0307010155,ADEQUAÇÃO DO COMPORTAMENTO DE CRIANÇAS,01,PAB,ATUA,5.59,6.152354,6.508575
0307020010,ACESSO A POLPA DENTARIA E MEDICACAO (POR DENTE),01,PAB,ATUA,32.80032,36.100032,38.190224
0307020029,CURATIVO DE DEMORA C/ OU S/ PREPARO BIOMECANICO,01,PAB,ATUA,22.130933,24.357305,25.767593
0307020037,TRATAMENTO ENDODÔNTICO DE DENTE DECÍDUO,06,SIA,ATUA,5.59,5.59,5.59
0307020045,TRATAMENTO ENDODÔNTICO DE DENTE PERMANENTE BIRRADICULAR,06,SIA,ATUA,5.71,5.71,5.71
0307020053,TRATAMENTO ENDODÔNTICO DE DENTE PERMANENTE COM TRÊS OU MAIS RAÍZES,06,SIA,ATUA,6.95,6.95,6.95
0307020061,TRATAMENTO ENDODÔNTICO DE DENTE PERMANENTE UNIRRADICULAR,06,SIA,ATUA,4.41,4.41,4.41
0307020070,PULPOTOMIA DENTÁRIA,01,PAB,ATUA,32.676545,35.963806,38.04611
0307020088,RETRATAMENTO ENDODÔNTICO EM DENTE PERMANENTE BI-RADICULAR,06,SIA,ATUA,5.71,5.71,5.71
0307020096,RETRATAMENTO ENDODÔNTICO EM DENTE PERMANENTE COM 3 OU MAIS RAÍZES,06,SIA,ATUA,6.95,6.95,6.95
0307020100,RETRATAMENTO ENDODÔNTICO EM DENTE PERMANENTE UNI-RADICULAR,06,SIA,ATUA,4.41,4.41,4.41
0307020118,SELAMENTO DE PERFURAÇÃO RADICULAR,06,SIA,ATUA,2.56,2.56,2.56
0307030016,RASPAGEM ALISAMENTO E POLIMENTO SUPRAGENGIVAIS (POR SEXTANTE),01,PAB,ATUA,19.556417,21.523793,22.770021
0307030024,RASPAGEM ALISAMENTO SUBGENGIVAIS (POR SEXTANTE),01,PAB,ATUA,20.521861,22.58636,23.89411
0307030032,RASPAGEM CORONO-RADICULAR (POR SEXTANTE),06,SIA,ATUA,1.24,1.24,1.24
0307030040,PROFILAXIA / REMOÇÃO DA PLACA BACTERIANA,01,PAB,ATUA,19.556417,21.523793,22.770021
0307030059,RASPAGEM ALISAMENTO E POLIMENTO SUPRAGENGIVAIS (POR SEXTANTE),01,PAB,ATUA,20.521861,22.58636,23.89411
0307030067,TRATAMENTO DE GENGIVITE ULCERATIVA NECROSANTE AGUDA (GUNA),01,PAB,ATUA,32.80032,36.100032,38.190224
0307030075,TRATAMENTO DE LESÕES DA MUCOSA ORAL,01,PAB,ATUA,32.80032,36.100032,38.190224
0307030083,TRATAMENTO DE PERICORONARITE,01,PAB,ATUA,32.80032,36.100032,38.190224
0307040011,COLOCACAO DE PLACA DE MORDIDA,06,SIA,ATUA,1.59,1.59,1.59
0307040020,INSTALACAO DE APARELHO/PROTESE EM PACIENTES COM ANOMALIAS CRANIO FACIAIS,06,SIA,2011,22.33,22.33,22.33
0307040038,INSTALACAO E ADAPTACAO DE PROTESE DENTARIA,01,PAB,ATUA,22.130933,24.357305,25.767593
0307040046,MANUTENCAO / CONSERTO DE APARELHOS ORTODONTICOS,06,SIA,2011,1.59,1.59,1.59
0307040054,MANUTENCAO DE APARELHO ORTODONTICO EM PACIENTES C/ ANOMALIAS CRANIO-FACIAIS,06,SIA,2011,22.33,22.33,22.33
0307040062,MANUTENCAO PERIODICA DE PROTESE BUCO-MAXILO-FACIAL,06,SIA,ATUA,1.16,1.16,1.16
0307040070,MOLDAGEM DENTO-GENGIVAL P/ CONSTRUCAO DE PROTESE DENTARIA,01,PAB,ATUA,6.782859,7.465214,7.89745
0307040089,REEMBASAMENTO E CONSERTO DE PROTESE DENTARIA,06,SIA,ATUA,1.16,1.16,1.16
0307040100,INSTALAÇÃO DE PRÓTESE EM PACIENTES COM ANOMALIAS CRÂNIO E BUCOMAXILOFACIAL,06,SIA,ATUA,22.33,22.33,22.33
0307040119,INSTALAÇÃO DE APARELHO ORTODÔNTICO/ORTOPÉDICO FIXO,06,SIA,ATUA,67,67,67
0307040127,MANUTENÇÃO/CONSERTO DE APARELHO ORTODÔNTICO/ORTOPÉDICO,06,SIA,ATUA,34,34,34
0307040135,CIMENTAÇÃO DE PRÓTESE DENTÁRIA,01,PAB,ATUA,22.130933,24.357305,25.767593
0307040143,ADAPTAÇÃO DE PRÓTESE DENTÁRIA,01,PAB,ATUA,22.130933,24.357305,25.767593
0307040151,AJUSTE OCLUSAL,01,PAB,ATUA,22.130933,24.357305,25.767593
0307040160,INSTALAÇÃO DE PRÓTESE DENTÁRIA,01,PAB,ATUA,22.130933,24.357305,25.767593
0307040178,MOLDAGEM DENTO-GENGIVAL COM FINALIDADE ORTODÔNTICA,01,PAB,ATUA,22.130933,24.357305,25.767593
0308010019,TRATAMENTO DE TRAUMATISMOS DE LOCALIZACAO ESPECIFICADA / NAO ESPECIFICADA,06,SIH,ATUA,199.33,199.33,199.33
0308010027,TRATAMENTO DE EFEITOS DE ASFIXIA / OUTROS RISCOS A RESPIRACAO,06,SIH,ATUA,154.44,154.44,154.44
0308010035,TRATAMENTO DE TRAUMATISMOS C/ LESAO DE ORGAO INTRA-TORACICO E INTRA-ABDOMINAL,06,SIH,ATUA,251.96,251.96,251.96
0308010043,TRATAMENTO DE TRAUMATISMOS ENVOLVENDO MULTIPLAS REGIOES DO CORPO,06,SIH,ATUA,257.32,257.32,257.32
0308020014,HEMODIAFILTRACAO CONTINUA,06,SIH,ATUA,107.96,107.96,107.96
0308020022,TRATAMENTO DE EFEITOS DO CONTATO C/ ANIMAIS E PLANTAS VENENOSOS,06,SIH,ATUA,199.33,199.33,199.33
0308020030,TRATAMENTO DE INTOXICACAO OU ENVENENAMENTO POR EXPOSICAO A MEDICAMENTO E SUBSTANCIAS DE USO NAO MEDICINAL,06,SIH,ATUA,136.95,136.95,136.95
0308030010,TRATAMENTO DE EFEITOS DA PENETRACAO DE CORPO ESTRANHO EM ORIFICIO NATURAL,06,SIH,ATUA,154.44,154.44,154.44
0308030028,TRATAMENTO DE EFEITOS DE OUTRAS CAUSAS EXTERNAS,06,SIH,ATUA,154.44,154.44,154.44
0308030036,TRATAMENTO DE QUEIMADURAS CORROSOES E GELADURAS,06,SIH,ATUA,154.44,154.44,154.44
0308040015,TRATAMENTO DE COMPLICACOES DE PROCEDIMENTOS CIRURGICOS OU CLINICOS,06,SIH,ATUA,199.33,199.33,199.33
0308040023,TRATAMENTO DE EVENTOS ADVERSOS POS-VACINAIS,06,SIH,ATUA,170.27,170.27,170.27
0309010012,CATETERISMO DE VEIA CENTRAL (INCLUI CATETER DE DUPLO LUMEN),06,SIH,2009,115,115,115
0309010020,CATETERISMO DE VEIA CENTRAL EM PEDIATRIA (INCLUI CATETER DE DUPLO LUMEN E SEDACAO ANESTESICA),06,SIH,2009,135,135,135
