codigo_procedimento_sigtap;codigo_sha;ds_sha_pt
301010145;HC.1.3.1 ;Atenção curativa ambulatorial básica
301010153;HC.1.3.2 ;Atenção ambulatorial saude bucal
301010161;HC.1.4 ;Atenção curativa domiciliar
301010170;HC.1.1 ;Atenção curativa em regime de internação
301010188;HC.1.3.3 ;Atenção ambulatorial especializada
301010196;HC.1.3.3 ;Atenção ambulatorial especializada
301010200;HC.1.3.3 ;Atenção ambulatorial especializada
301010218;HC.1.3.3 ;Atenção ambulatorial especializada
301010226;HC.1.3.3 ;Atenção ambulatorial especializada
301010234;HC.6.4 ;Programas de monitoramento de populações saudáveis
301020019;HC.6.5 ;Programas de controle de vigilância epidemiológica e de risco e doença
301020027;HC.6.5 ;Programas de controle de vigilância epidemiológica e de risco e doença
301020035;HC.6.5 ;Programas de controle de vigilância epidemiológica e de risco e doença
301030014;HC.4.3e ;Transporte de pacientes, inclusive subsidios
301030022;HC.4.3e ;Transporte de pacientes, inclusive subsidios
301030030;HC.4.3e ;Transporte de pacientes, inclusive subsidios
301030049;HC.4.3e ;Transporte de pacientes, inclusive subsidios
301030057;HC.4.3e ;Transporte de pacientes, inclusive subsidios
301030065;HC.4.3e ;Transporte de pacientes, inclusive subsidios
301030073;HC.4.3e ;Transporte de pacientes, inclusive subsidios
301030081;HC.4.3e ;Transporte de pacientes, inclusive subsidios
301030090;HC.4.3e ;Transporte de pacientes, inclusive subsidios
301030103;HC.4.3e ;Transporte de pacientes, inclusive subsidios
301030111;HC.4.3e ;Transporte de pacientes, inclusive subsidios
301030120;HC.4.3e ;Transporte de pacientes, inclusive subsidios
301030138;HC.4.3e ;Transporte de pacientes, inclusive subsidios
301030146;HC.4.3e ;Transporte de pacientes, inclusive subsidios
301030154;HC.4.3e ;Transporte de pacientes, inclusive subsidios
301030162;HC.4.3e ;Transporte de pacientes, inclusive subsidios
301030170;HC.4.3e ;Transporte de pacientes, inclusive subsidios
301030189;HC.4.3e ;Transporte de pacientes, inclusive subsidios
301030197;HC.4.3e ;Transporte de pacientes, inclusive subsidios
301040010;HC.6.4 ;Programas de monitoramento de populações saudáveis
301040028;HC.6.4 ;Programas de monitoramento de populações saudáveis
301040036;HC.1.3.1 ;Atenção curativa ambulatorial básica
301040044;HC.1.3.1 ;Atenção curativa ambulatorial básica
301040052;HC.1.3.3 ;Atenção ambulatorial especializada
301040060;HC.4.9 ;Outras atividades complementares ao diagnostico e tratamento
301040079;HC.1.3.1 ;Atenção curativa ambulatorial básica
301040087;HC.1.3.1 ;Atenção curativa ambulatorial básica
301040095;HC.1.3.1 ;Atenção curativa ambulatorial básica
301040109;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
301040117;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
301040125;HC.6.1 ;Programas de Informação, educação e aconselhamento
301050015;HC.3.4 ;Cuidados de longo prazo em regime de atenção domiciliar
301050023;HC.3.4 ;Cuidados de longo prazo em regime de atenção domiciliar
301050031;HC.3.4 ;Cuidados de longo prazo em regime de atenção domiciliar
301050040;HC.3.4 ;Cuidados de longo prazo em regime de atenção domiciliar
301050058;HC.3.4 ;Cuidados de longo prazo em regime de atenção domiciliar
301050066;HC.3.4 ;Cuidados de longo prazo em regime de atenção domiciliar
301050074;HC.3.4 ;Cuidados de longo prazo em regime de atenção domiciliar
301050082;HC.1.3 ;Atendimento curativo ambulatorial
301050090;HC.1.4 ;Atenção curativa domiciliar
301050104;HC.1.4 ;Atenção curativa domiciliar
301050112;HC.6.2 ;Programas de imunização
301050120;HC.1.3.1 ;Atenção curativa ambulatorial básica
301050139;HC.6.5 ;Programas de controle de vigilância epidemiológica e de risco e doença
301050147;HC.1.4 ;Atenção curativa domiciliar
301050155;HC.1.3.3 ;Atenção ambulatorial especializada
301060010;HC.1.3.1 ;Atenção curativa ambulatorial básica
301060029;HC.1.3.3e ;Atenção ambulatorial especializada
301060037;HC.1.3.1e ;Atenção curativa ambulatorial básica
301060045;HC.1.3.1e ;Atenção curativa ambulatorial básica
301060053;HC.1.3.1e ;Atenção curativa ambulatorial básica
301060061;HC.1.3.3e ;Atenção ambulatorial especializada
301060070;HC.1.3.1 ;Atenção curativa ambulatorial básica
301060088;HC.1.3.1e ;Atenção curativa ambulatorial básica
301060096;HC.1.3.1e ;Atenção curativa ambulatorial básica
301060100;HC.1.3.1e ;Atenção curativa ambulatorial básica
301060118;HC.1.3.1e ;Atenção curativa ambulatorial básica
301070016;HC.1.3.3 ;Atenção ambulatorial especializada
301070024;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
301070032;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
301070040;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
301070059;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
301070067;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
301070075;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
301070083;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
301070091;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
301070105;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
301070113;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
301070121;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
301070130;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
301070148;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
301070156;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
301070164;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
301070172;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
301070180;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
301070199;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
301070202;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
301080011;HC.1.3.3 ;Atenção ambulatorial especializada
301080020;HC.3.2 ;Cuidados de longo prazo em regime de hospital-dia
301080038;HC.3.2 ;Cuidados de longo prazo em regime de hospital-dia
301080046;HC.3.2 ;Cuidados de longo prazo em regime de hospital-dia
301080054;HC.3.2 ;Cuidados de longo prazo em regime de hospital-dia
301080062;HC.3.2 ;Cuidados de longo prazo em regime de hospital-dia
301080070;HC.1.3.3 ;Atenção ambulatorial especializada
301080089;HC.3.2 ;Cuidados de longo prazo em regime de hospital-dia
301080097;HC.3.2 ;Cuidados de longo prazo em regime de hospital-dia
301080100;HC.3.2 ;Cuidados de longo prazo em regime de hospital-dia
301080119;HC.3.2 ;Cuidados de longo prazo em regime de hospital-dia
301080127;HC.3.2 ;Cuidados de longo prazo em regime de hospital-dia
301080135;HC.3.2 ;Cuidados de longo prazo em regime de hospital-dia
301080143;HC.3.3 ;Cuidados de longo prazo em ambulatorial
301080151;HC.3.3 ;Cuidados de longo prazo em ambulatorial
301080160;HC.3.3 ;Cuidados de longo prazo em ambulatorial
301080178;HC.3.3 ;Cuidados de longo prazo em ambulatorial
301080186;HC.3.2 ;Cuidados de longo prazo em regime de hospital-dia
301080194;HC.3.2 ;Cuidados de longo prazo em regime de hospital-dia
301080208;HC.3.3 ;Cuidados de longo prazo em ambulatorial
301080216;HC.3.3 ;Cuidados de longo prazo em ambulatorial
301080224;HC.3.3 ;Cuidados de longo prazo em ambulatorial
301080232;HC.3.3 ;Cuidados de longo prazo em ambulatorial
301080240;HC.3.4 ;Cuidados de longo prazo em regime de atenção domiciliar
301080259;HC.7 ;Governança, gestão e regulação do sistema de saúde
301080267;HC.3.3 ;Cuidados de longo prazo em ambulatorial
301080275;HC.3.3 ;Cuidados de longo prazo em ambulatorial
301080283;HC.3.3 ;Cuidados de longo prazo em ambulatorial
301080291;HC.3.3 ;Cuidados de longo prazo em ambulatorial
301080305;HC.7 ;Governança, gestão e regulação do sistema de saúde
301080313;HC.6.1 ;Programas de Informação, educação e aconselhamento
301080321;HC.3.4 ;Cuidados de longo prazo em regime de atenção domiciliar
301080330;HC.3.4 ;Cuidados de longo prazo em regime de atenção domiciliar
301080348;HC.3.2 ;Cuidados de longo prazo em regime de hospital-dia
301080356;HC.7 ;Governança, gestão e regulação do sistema de saúde
301080364;HC.3.4 ;Cuidados de longo prazo em regime de atenção domiciliar
301080372;HC.3.4 ;Cuidados de longo prazo em regime de atenção domiciliar
301080380;HC.3.1;Cuidados de longo prazo em regime de internação
301080399;HC.7 ;Governança, gestão e regulação do sistema de saúde
301090017;HC.3.2 ;Cuidados de longo prazo em regime de hospital-dia
301090025;HC.3.2 ;Cuidados de longo prazo em regime de hospital-dia
301090033;HC.3.3 ;Cuidados de longo prazo em ambulatorial
301100012;HC.1.3.3 ;Atenção ambulatorial especializada
301100020;HC.1.3.1 ;Atenção curativa ambulatorial básica
301100039;HC.1.3.1 ;Atenção curativa ambulatorial básica
301100047;HC.1.3.1 ;Atenção curativa ambulatorial básica
301100055;HC.1.3.3 ;Atenção ambulatorial especializada
301100063;HC.1.3.1 ;Atenção curativa ambulatorial básica
301100071;HC.1.3.1 ;Atenção curativa ambulatorial básica
301100080;HC.4.9 ;Outras atividades complementares ao diagnostico e tratamento
301100098;HC.1.3.1 ;Atenção curativa ambulatorial básica
301100101;HC.1.3.1 ;Atenção curativa ambulatorial básica
301100110;HC.1.3.1 ;Atenção curativa ambulatorial básica
301100128;HC.1.3.1 ;Atenção curativa ambulatorial básica
301100136;HC.1.3.1 ;Atenção curativa ambulatorial básica
301100144;HC.1.3.1 ;Atenção curativa ambulatorial básica
301100152;HC.1.3.1 ;Atenção curativa ambulatorial básica
301100160;HC.1.3.3 ;Atenção ambulatorial especializada
301100179;HC.1.3.1 ;Atenção curativa ambulatorial básica
301100187;HC.1.3.1 ;Atenção curativa ambulatorial básica
301110018;HC.1.3.3 ;Atenção ambulatorial especializada
301110026;HC.1.3.3 ;Atenção ambulatorial especializada
301120013;HC.1.3.3 ;Atenção ambulatorial especializada
301120021;HC.1.3.3 ;Atenção ambulatorial especializada
301120030;HC.1.3.3 ;Atenção ambulatorial especializada
301120048;HC.1.3.3 ;Atenção ambulatorial especializada
301120056;HC.1.3.3 ;Atenção ambulatorial especializada
301120064;HC.1.3.3 ;Atenção ambulatorial especializada
301120072;HC.1.3.3 ;Atenção ambulatorial especializada
301120080;HC.1.3.3 ;Atenção ambulatorial especializada
301130019;HC.4.9 ;Outras atividades complementares ao diagnostico e tratamento
301130027;HC.1.3.3 ;Atenção ambulatorial especializada
301130035;HC.1.3.3 ;Atenção ambulatorial especializada
301130043;HC.1.3.3 ;Atenção ambulatorial especializada
301130051;HC.1.3.3 ;Atenção ambulatorial especializada
301130060;HC.1.3.3 ;Atenção ambulatorial especializada
301140014;HC.3.2 ;Cuidados de longo prazo em regime de hospital-dia
302010017;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
302010025;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
302010033;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
302020012;HC.3.2 ;Cuidados de longo prazo em regime de hospital-dia
302020020;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
302020039;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
302030018;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
302030026;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
302040013;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
302040021;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
302040030;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
302040048;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
302040056;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
302050019;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
302050027;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
302050035;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
302060014;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
302060022;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
302060030;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
302060049;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
302060057;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
302070010;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
302070028;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
302070036;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
303010010;HC.1.1 ;Atenção curativa em regime de internação
303010029;HC.1.1 ;Atenção curativa em regime de internação
303010037;HC.1.1 ;Atenção curativa em regime de internação
303010045;HC.1.1 ;Atenção curativa em regime de internação
303010053;HC.1.1 ;Atenção curativa em regime de internação
303010061;HC.1.1 ;Atenção curativa em regime de internação
303010070;HC.1.1 ;Atenção curativa em regime de internação
303010088;HC.1.1 ;Atenção curativa em regime de internação
303010096;HC.1.1 ;Atenção curativa em regime de internação
303010100;HC.1.1 ;Atenção curativa em regime de internação
303010118;HC.1.1 ;Atenção curativa em regime de internação
303010126;HC.1.1 ;Atenção curativa em regime de internação
303010134;HC.1.1 ;Atenção curativa em regime de internação
303010142;HC.1.1 ;Atenção curativa em regime de internação
303010150;HC.1.1 ;Atenção curativa em regime de internação
303010169;HC.1.1 ;Atenção curativa em regime de internação
303010177;HC.1.1 ;Atenção curativa em regime de internação
303010185;HC.1.1 ;Atenção curativa em regime de internação
303010193;HC.1.1 ;Atenção curativa em regime de internação
303010207;HC.1.1 ;Atenção curativa em regime de internação
303010215;HC.1.1 ;Atenção curativa em regime de internação
303020016;HC.1.3.3 ;Atenção ambulatorial especializada
303020024;HC.1.3.3 ;Atenção ambulatorial especializada
303020032;HC.1.1 ;Atenção curativa em regime de internação
303020040;HC.1.1 ;Atenção curativa em regime de internação
303020059;HC.1.1 ;Atenção curativa em regime de internação
303020067;HC.1.1 ;Atenção curativa em regime de internação
303020075;HC.1.1 ;Atenção curativa em regime de internação
303020083;HC.1.1 ;Atenção curativa em regime de internação
303030011;HC.1.1 ;Atenção curativa em regime de internação
303030020;HC.1.1 ;Atenção curativa em regime de internação
303030038;HC.1.1 ;Atenção curativa em regime de internação
303030046;HC.1.1 ;Atenção curativa em regime de internação
303030054;HC.1.1 ;Atenção curativa em regime de internação
303030062;HC.1.1 ;Atenção curativa em regime de internação
303030070;HC.1.3.3 ;Atenção ambulatorial especializada
303030089;HC.1.3.3 ;Atenção ambulatorial especializada
303030097;HC.1.3.3 ;Atenção ambulatorial especializada
303040017;HC.1.3.3 ;Atenção ambulatorial especializada
303040025;HC.1.1 ;Atenção curativa em regime de internação
303040033;HC.1.1 ;Atenção curativa em regime de internação
303040041;HC.1.1 ;Atenção curativa em regime de internação
303040050;HC.1.1 ;Atenção curativa em regime de internação
303040068;HC.1.1 ;Atenção curativa em regime de internação
303040076;HC.1.1 ;Atenção curativa em regime de internação
303040084;HC.1.1 ;Atenção curativa em regime de internação
303040092;HC.1.1 ;Atenção curativa em regime de internação
303040106;HC.1.1 ;Atenção curativa em regime de internação
303040114;HC.1.1 ;Atenção curativa em regime de internação
303040122;HC.1.1 ;Atenção curativa em regime de internação
303040130;HC.1.1 ;Atenção curativa em regime de internação
303040149;HC.1.1 ;Atenção curativa em regime de internação
303040157;HC.1.1 ;Atenção curativa em regime de internação
303040165;HC.1.1 ;Atenção curativa em regime de internação
303040173;HC.1.1 ;Atenção curativa em regime de internação
303040181;HC.1.1 ;Atenção curativa em regime de internação
303040190;HC.1.1 ;Atenção curativa em regime de internação
303040203;HC.1.1 ;Atenção curativa em regime de internação
303040211;HC.1.1 ;Atenção curativa em regime de internação
303040220;HC.1.1 ;Atenção curativa em regime de internação
303040238;HC.1.1 ;Atenção curativa em regime de internação
303040246;HC.1.1 ;Atenção curativa em regime de internação
303040254;HC.1.1 ;Atenção curativa em regime de internação
303040262;HC.1.1 ;Atenção curativa em regime de internação
303040270;HC.1.1 ;Atenção curativa em regime de internação
303040289;HC.1.1 ;Atenção curativa em regime de internação
303040297;HC.1.1 ;Atenção curativa em regime de internação
303040300;HC.1.1 ;Atenção curativa em regime de internação
303050012;HC.1.3.3 ;Atenção ambulatorial especializada
303050020;HC.2.3 ;Atendimentos de reabilitação em regime ambulatorial
303050039;HC.1.3.3 ;Atenção ambulatorial especializada
303050047;HC.1.3.3 ;Atenção ambulatorial especializada
303050055;HC.1.3.3 ;Atenção ambulatorial especializada
303050063;HC.1.3.3 ;Atenção ambulatorial especializada
303050071;HC.1.3.3 ;Atenção ambulatorial especializada
303050080;HC.1.3.3 ;Atenção ambulatorial especializada
303050098;HC.1.3.3 ;Atenção ambulatorial especializada
303050101;HC.1.3.3 ;Atenção ambulatorial especializada
